Year;Month;Day;Period;101;102;103;104;113;118;119;122;122
2020;1;17;9;76.2;38.6;30.9;18.3;65.2;37;29.2;22.8;666
2020;1;17;10;78.4;39.8;42.5;18.4;70.1;53.3;40.5;25.2;680.6
2020;1;17;11;79.2;40.5;48.7;18.4;70.1;62.7;46.7;22.8;663.5
2020;1;17;12;78.9;40.2;51.1;18.8;69.2;67.5;49.4;34.2;677.7
2020;1;17;13;76.9;39;49.1;18.6;68.4;65.4;46.2;79.2;698.3
2020;1;17;14;75.4;38.2;44.1;18.3;66.3;59.7;42.8;79.2;699.2
2020;1;17;15;69.9;35.5;33.9;17.5;60.7;47.9;34.8;79.2;684.2
2020;1;17;16;49.5;25.3;18.4;12.3;44.9;26.7;18.5;79.2;702.3
2020;1;17;17;0;0;0;0;0;0.5;0;93.6;707.3
2020;1;17;18;0;0;0;0;0;0;0;155.4;679.8
2020;1;17;19;0;0;0;0;0;0;0;153;692.9
2020;1;17;20;0;0;0;0;0;0;0;155.4;688
2020;1;17;21;0;0;0;0;0;0;0;76.2;674.8
2020;1;17;22;0;0;0;0;0;0;0;25.2;676.3
2020;1;17;23;0;0;0;0;0;0;0;22.8;654.8
2020;1;17;24;0;0;0;0;0;0;0;22.8;668.7
2020;1;18;1;0;0;0;0;0;0;0;22.8;664.4
2020;1;18;2;0;0;0;0;0;0;0;25.2;662.5
2020;1;18;3;0;0;0;0;0;0;0;22.8;680.9
2020;1;18;4;0;0;0;0;0;0;0;25.2;671.1
2020;1;18;5;0;0;0;0;0;0;0;79.2;670.6
2020;1;18;6;0;0;0;0;0;0;0;79.2;650.4
2020;1;18;7;0;0;0;0;0;0;0;76.2;635.5
2020;1;18;8;61.7;31.6;15.1;15.4;52.9;16.6;14.7;79.2;657.9
2020;1;18;9;76.5;38.7;30.4;18.8;66.2;38.3;30.7;79.2;638.5
2020;1;18;10;77.7;39.1;41.6;19.1;68.9;54.7;41.8;79.2;530.1
2020;1;18;11;79.2;40.1;48.4;19.6;70.5;64.9;48.3;79.2;291.2
2020;1;18;12;79.9;40;50.8;19.5;69.6;69;50.4;76.2;181.1
2020;1;18;13;79;39.5;49.2;19.3;68.7;67.6;48.9;79.2;100.9
2020;1;18;14;77.5;39;44.4;19;67.4;61;44;79.2;39.6
2020;1;18;15;70;35.4;34.6;17;61.5;48.4;35.1;79.2;16.9
2020;1;18;16;50.1;25.3;18.7;12.4;46;27.4;19.4;76.2;18.5
2020;1;18;17;0;0;0;0;0;0.5;0;133.2;8.7
2020;1;18;18;0;0;0;0;0;0;0;229.2;71.6
2020;1;18;19;0;0;0;0;0;0;0;235.2;101.7
2020;1;18;20;0;0;0;0;0;0;0;235.2;40.3
2020;1;18;21;0;0;0;0;0;0;0;229.2;58.5
2020;1;18;22;0;0;0;0;0;0;0;184.2;52.6
2020;1;18;23;0;0;0;0;0;0;0;158.4;54
2020;1;18;24;0;0;0;0;0;0;0;96;84.6
2020;1;19;1;0;0;0;0;0;0;0;79.2;64.2
2020;1;19;2;0;0;0;0;0;0;0;79.2;61.6
2020;1;19;3;0;0;0;0;0;0;0;79.2;66
2020;1;19;4;0;0;0;0;0;0;0;79.2;45.8
2020;1;19;5;0;0;0;0;0;0;0;79.2;25.8
2020;1;19;6;0;0;0;0;0;0;0;79.2;17.6
2020;1;19;7;0;0;0;0;0;0;0;76.2;22
2020;1;19;8;62.3;33.5;15;16.6;53.6;16.6;14.6;79.2;44.5
2020;1;19;9;76.9;39.4;29.7;19.6;68.4;38.4;30.3;79.2;47.1
2020;1;19;10;80.9;40.3;41.8;20;72.5;55.3;42.2;79.2;33.1
2020;1;19;11;81.4;38.9;48.5;19.3;73.4;65.6;49.1;76.2;16.6
2020;1;19;12;80.8;39.5;50.8;19.7;72.9;70.4;52.6;79.2;9.6
2020;1;19;13;78.8;38.4;49.1;19.1;71.6;69.4;51.3;76.2;11.9
2020;1;19;14;77.9;38.3;44.5;19.1;69.1;62.4;45.6;76.2;7.7
2020;1;19;15;70.9;35.7;34.4;17.8;62.3;48.7;35.3;79.2;11.4
2020;1;19;16;50.5;25.2;18.9;12.6;46.9;27.9;19.5;76.2;8
2020;1;19;17;0;0;0;0;0;0.5;0;79.2;23.4
2020;1;19;18;0;0;0;0;0;0;0;93.6;1.3
2020;1;19;19;0;0;0;0;0;0;0;93.6;136.2
2020;1;19;20;0;0;0;0;0;0;0;99;166
2020;1;19;21;0;0;0;0;0;0;0;99;365.2
2020;1;19;22;0;0;0;0;0;0;0;85.2;496
2020;1;19;23;0;0;0;0;0;0;0;79.2;508.6
2020;1;19;24;0;0;0;0;0;0;0;79.2;480.6
2020;1;20;1;0;0;0;0;0;0;0;76.2;301.5
2020;1;20;2;0;0;0;0;0;0;0;79.2;493.6
2020;1;20;3;0;0;0;0;0;0;0;79.2;533.8
2020;1;20;4;0;0;0;0;0;0;0;79.2;533.8
2020;1;20;5;0;0;0;0;0;0;0;79.2;500.9
2020;1;20;6;0;0;0;0;0;0;0;79.2;470.3
2020;1;20;7;0;0;0;0;0;0;0;76.2;447.8
2020;1;20;8;63.1;31.9;15.2;15.6;55.6;16.4;14.4;79.2;443.2
2020;1;20;9;77.4;38.7;30.9;19.3;71.1;38.2;30.7;79.2;417.3
2020;1;20;10;80.3;40.3;42.3;19.8;74.9;55.1;42.3;79.2;357.3
2020;1;20;11;81.6;41;48.8;20.1;75.7;64.5;49;79.2;220.2
2020;1;20;12;80.2;40.3;51.2;19.7;75.3;70.2;52.2;76.2;41.4
2020;1;20;13;78.4;39.5;49.8;19.3;73.7;68.9;50.5;79.2;12
2020;1;20;14;76.2;37.9;44.4;18.9;71.3;62.2;45.2;76.2;10.2
2020;1;20;15;70.6;34.5;34.8;17.1;65.5;49.1;35.6;79.2;1.7
2020;1;20;16;49.6;24.6;19.1;12.1;48.6;28.2;19.7;76.2;0.8
2020;1;20;17;0;0;0;0;0;0.4;0;79.2;2.4
2020;1;20;18;0;0;0;0;0;0;0;79.2;1.3
2020;1;20;19;0;0;0;0;0;0;0;138.6;10.7
2020;1;20;20;0;0;0;0;0;0;0;102;42.8
2020;1;20;21;0;0;0;0;0;0;0;105;74.5
2020;1;20;22;0;0;0;0;0;0;0;102;126.8
2020;1;20;23;0;0;0;0;0;0;0;96;204.2
2020;1;20;24;0;0;0;0;0;0;0;76.2;300.2
2020;1;21;1;0;0;0;0;0;0;0;79.2;344.7
2020;1;21;2;0;0;0;0;0;0;0;79.2;331.3
2020;1;21;3;0;0;0;0;0;0;0;79.2;315.3
2020;1;21;4;0;0;0;0;0;0;0;79.2;280.3
2020;1;21;5;0;0;0;0;0;0;0;79.2;347.7
2020;1;21;6;0;0;0;0;0;0;0;79.2;373.9
2020;1;21;7;0;0;0;0;0;0;0;79.2;385.8
2020;1;21;8;63.1;31.9;14.9;15.5;54.7;16.4;14.5;79.2;374.8
2020;1;21;9;77.1;38.8;29.7;19;69.8;38.2;30.7;76.2;495.6
2020;1;21;10;79.7;40;40.2;19.7;73.4;55.7;41.9;76.2;608.1
2020;1;21;11;80.6;40.3;46.7;19.9;74.4;65.7;48;76.2;624
2020;1;21;12;79.5;39.7;49;19.6;73.4;71;51.6;76.2;582.4
2020;1;21;13;77.4;38.9;47.1;19.2;71.5;70.2;50.8;76.2;344.1
2020;1;21;14;74.7;37.2;42.5;18.4;69.4;63.3;45.7;76.2;346.1
2020;1;21;15;70.2;34.5;34.4;17.1;65;50.1;36.6;76.2;514.6
2020;1;21;16;47.7;20.3;18.5;12.2;19;28.6;19.5;76.2;629.1
2020;1;21;17;0;0;0;0;0;0.6;0;79.2;640.1
2020;1;21;18;0;0;0;0;0;0;0;79.2;642.8
2020;1;21;19;0;0;0;0;0;0;0;150;658.9
2020;1;21;20;0;0;0;0;0;0;0;155.4;680.2
2020;1;21;21;0;0;0;0;0;0;0;153;694.3
2020;1;21;22;0;0;0;0;0;0;0;153;695.8
2020;1;21;23;0;0;0;0;0;0;0;76.2;689.2
2020;1;21;24;0;0;0;0;0;0;0;79.2;667.5
2020;1;22;1;0;0;0;0;0;0;0;79.2;639.9
2020;1;22;2;0;0;0;0;0;0;0;79.2;631
2020;1;22;3;0;0;0;0;0;0;0;76.2;619
2020;1;22;4;0;0;0;0;0;0;0;79.2;625.7
2020;1;22;5;0;0;0;0;0;0;0;79.2;629.6
2020;1;22;6;0;0;0;0;0;0;0;76.2;631.8
2020;1;22;7;0;0;0;0;0;0;0;79.2;643.8
2020;1;22;8;57.3;30.5;14.9;14.9;46.4;16.1;14.7;79.2;663.6
2020;1;22;9;74.6;37.3;29.9;18.2;62;37.3;31;79.2;709.1
2020;1;22;10;79.2;39.5;40.1;19.1;61.9;55.6;42.3;76.2;712.6
2020;1;22;11;80.6;40.2;46.3;20.1;61.5;65.7;48.1;79.2;713.5
2020;1;22;12;78.6;39.9;46.3;19.8;65.9;70.4;51.5;79.2;617.2
2020;1;22;13;77;39;45;19.2;65.8;68.8;50.2;76.2;486.5
2020;1;22;14;74.2;37.7;42.3;18.1;66.1;59.1;44.3;79.2;341.3
2020;1;22;15;67.8;34.5;33.8;17;63.4;48;35.2;79.2;276.1
2020;1;22;16;26.7;25.6;19;3.8;45.2;27.7;20.5;79.2;446
2020;1;22;17;0;0;0;0;0;0.6;0;76.2;636.7
2020;1;22;18;0;0;0;0;0;0;0;96;615.3
2020;1;22;19;0;0;0;0;0;0;0;99;596.2
2020;1;22;20;0;0;0;0;0;0;0;99;203.9
2020;1;22;21;0;0;0;0;0;0;0;102;598.1
2020;1;22;22;0;0;0;0;0;0;0;99;642.8
2020;1;22;23;0;0;0;0;0;0;0;85.2;606.4
2020;1;22;24;0;0;0;0;0;0;0;79.2;544
2020;1;23;1;0;0;0;0;0;0;0;76.2;545.9
2020;1;23;2;0;0;0;0;0;0;0;79.2;395.6
2020;1;23;3;0;0;0;0;0;0;0;79.2;408.8
2020;1;23;4;0;0;0;0;0;0;0;76.2;570.8
2020;1;23;5;0;0;0;0;0;0;0;79.2;692.7
2020;1;23;6;0;0;0;0;0;0;0;79.2;709.2
2020;1;23;7;0;0;0;0;0;0;0;102;713.2
2020;1;23;8;62;31.4;15.2;15.4;50.8;15.9;14.6;99;713.2
2020;1;23;9;75.6;37.9;30.5;18.3;65.3;34.6;30.9;102;705.9
2020;1;23;10;77.3;38.3;41.3;18.8;68.9;51.5;42.4;102;677.1
2020;1;23;11;77.9;39;46.9;18.4;70.1;61.2;48.9;99;655.9
2020;1;23;12;77.5;38.5;50.5;18.7;69.5;67.6;51.6;99;631.8
2020;1;23;13;77.2;38.6;49.4;18.5;68.9;67.5;51;79.2;629.7
2020;1;23;14;75.3;37.4;44.2;18.3;66.8;60.2;45.5;79.2;604.4
2020;1;23;15;71.6;35.9;34.5;17.7;62;47;35.9;76.2;534.4
2020;1;23;16;53.1;27.1;17.2;13.1;47.3;29;20.7;79.2;492.2
2020;1;23;17;0;0;0;0;0;0.4;0;76.2;293.6
2020;1;23;18;0;0;0;0;0;0;0;93.6;28.9
2020;1;23;19;0;0;0;0;0;0;0;99;145.4
2020;1;23;20;0;0;0;0;0;0;0;118.8;248.8
2020;1;23;21;0;0;0;0;0;0;0;121.8;259.4
2020;1;23;22;0;0;0;0;0;0;0;79.2;424.6
2020;1;23;23;0;0;0;0;0;0;0;51;432.7
2020;1;23;24;0;0;0;0;0;0;0;76.2;619.5
2020;1;24;1;0;0;0;0;0;0;0;76.2;667.7
2020;1;24;2;0;0;0;0;0;0;0;79.2;668.5
2020;1;24;3;0;0;0;0;0;0;0;76.2;576.4
2020;1;24;4;0;0;0;0;0;0;0;79.2;460.1
2020;1;24;5;0;0;0;0;0;0;0;76.2;416.1
2020;1;24;6;0;0;0;0;0;0;0;79.2;363.5
2020;1;24;7;0;0;0;0;0;0;0;76.2;235.5
2020;1;24;8;61.8;31.7;15.5;15.2;51.9;13.1;14.8;79.2;603.4
2020;1;24;9;74;37.4;30.6;17.8;66.8;24.9;30.6;76.2;478.7
2020;1;24;10;79.3;40.2;41.2;19;70.3;36.8;41;76.2;641.1
2020;1;24;11;81;40.8;45.8;20.5;71.6;51;46.1;85.2;661.5
2020;1;24;12;81.3;40.4;50.6;20.3;69.9;67.5;51.3;76.2;674.4
2020;1;24;13;80.5;39.8;50.9;20.1;68.8;68.6;50.2;79.2;505.1
2020;1;24;14;78.4;38.8;45.1;19.6;66.4;62.6;44.8;76.2;657.5
2020;1;24;15;72;35.9;35.1;17.9;62.3;50.2;36.3;76.2;682.2
2020;1;24;16;58;29.3;20.2;14.6;47.6;28.8;20.6;79.2;611.2
2020;1;24;17;0;0;0;0;0;0.5;0;76.2;335.9
2020;1;24;18;0;0;0;0;0;0;0;153;111.7
2020;1;24;19;0;0;0;0;0;0;0;155.4;315.3
2020;1;24;20;0;0;0;0;0;0;0;153;604.4
2020;1;24;21;0;0;0;0;0;0;0;105;630.6
2020;1;24;22;0;0;0;0;0;0;0;82.2;608.1
2020;1;24;23;0;0;0;0;0;0;0;73.8;507.7
2020;1;24;24;0;0;0;0;0;0;0;73.8;463.8
2020;1;25;1;0;0;0;0;0;0;0;76.2;352.7
2020;1;25;2;0;0;0;0;0;0;0;76.2;333.8
2020;1;25;3;0;0;0;0;0;0;0;22.8;437.3
2020;1;25;4;0;0;0;0;0;0;0;22.8;219.8
2020;1;25;5;0;0;0;0;0;0;0;25.2;353.1
2020;1;25;6;0;0;0;0;0;0;0;22.8;478.4
2020;1;25;7;0;0;0;0;0;0;0;31.2;676.5
2020;1;25;8;64.5;33.3;15.8;15.9;53.8;17.1;14.9;76.2;678.3
2020;1;25;9;76.9;39.8;31.1;19;65.5;38.7;29.6;79.2;691.3
2020;1;25;10;78;40.4;40.6;20;66.3;54.6;39.6;76.2;711.4
2020;1;25;11;79.8;39;47.1;20.2;68.2;64.3;45.7;79.2;702.1
2020;1;25;12;77.6;40.8;48.3;19.9;67.2;70.5;50.9;76.2;713.5
2020;1;25;13;78.6;39.8;49.1;19.7;70.3;69.8;50.7;76.2;711.7
2020;1;25;14;77.2;39.2;44.4;19.4;67.5;63.5;45.7;79.2;706.8
2020;1;25;15;73.4;36.7;35.5;18.5;61.2;51.1;36.1;76.2;701.6
2020;1;25;16;57.2;29.1;20.1;14.6;46.9;29.7;19.9;79.2;702.8
2020;1;25;17;0;0;0;0;0;0.8;0;76.2;672.9
2020;1;25;18;0;0;0;0;0;0;0;141.6;463.7
2020;1;25;19;0;0;0;0;0;0;0;155.4;663.7
2020;1;25;20;0;0;0;0;0;0;0;155.4;689
2020;1;25;21;0;0;0;0;0;0;0;73.8;702.1
2020;1;25;22;0;0;0;0;0;0;0;25.2;695.5
2020;1;25;23;0;0;0;0;0;0;0;22.8;707.7
2020;1;25;24;0;0;0;0;0;0;0;22.8;713.5
2020;1;26;1;0;0;0;0;0;0;0;25.2;713.5
2020;1;26;2;0;0;0;0;0;0;0;25.2;713.5
2020;1;26;3;0;0;0;0;0;0;0;79.2;705.2
2020;1;26;4;0;0;0;0;0;0;0;76.2;706.5
2020;1;26;5;0;0;0;0;0;0;0;79.2;707
2020;1;26;6;0;0;0;0;0;0;0;76.2;702.2
2020;1;26;7;0;0;0;0;0;0;0;79.2;644.5
2020;1;26;8;63;33.1;15.5;16.4;54;17.5;14.8;76.2;605.7
2020;1;26;9;77.7;39.4;31;19.6;64.7;39;30.4;76.2;523.9
2020;1;26;10;77.7;40.5;40.1;20.1;69.4;56.3;42.1;79.2;579.3
2020;1;26;11;78.8;40.8;46.2;20.3;70.5;65.8;48.1;76.2;513.5
2020;1;26;12;77;40.8;47.3;20.3;68.6;69.4;50.5;76.2;305.3
2020;1;26;13;75.3;40.2;46.1;20;67.9;69.3;49.4;79.2;217.5
2020;1;26;14;74;39;41.9;19.4;63.9;62.9;44.8;76.2;237.1
2020;1;26;15;72.6;37.2;35.4;18.4;62.7;51.3;36.6;76.2;270.7
2020;1;26;16;57.5;29.1;20.6;14.5;47.3;30.5;21.2;79.2;590.2
2020;1;26;17;0;0;0.2;0;0;1;0;102;643.7
2020;1;26;18;0;0;0;0;0;0;0;153;138.2
2020;1;26;19;0;0;0;0;0;0;0;158.4;546.3
2020;1;26;20;0;0;0;0;0;0;0;155.4;644.8
2020;1;26;21;0;0;0;0;0;0;0;153;653
2020;1;26;22;0;0;0;0;0;0;0;155.4;659.9
2020;1;26;23;0;0;0;0;0;0;0;133.2;671.2
2020;1;26;24;0;0;0;0;0;0;0;62.4;686.2
2020;1;27;1;0;0;0;0;0;0;0;79.2;706.9
2020;1;27;2;0;0;0;0;0;0;0;76.2;712.9
2020;1;27;3;0;0;0;0;0;0;0;76.2;712.6
2020;1;27;4;0;0;0;0;0;0;0;73.8;656.6
2020;1;27;5;0;0;0;0;0;0;0;76.2;690.6
2020;1;27;6;0;0;0;0;0;0;0;76.2;704.5
2020;1;27;7;0;0;0;0;0;0;0;76.2;707.6
2020;1;27;8;64.6;33;15.9;15.8;53.4;17.7;15;79.2;705.8
2020;1;27;9;78;39.7;31.2;18.9;67.6;38.3;29.4;76.2;712.6
2020;1;27;10;78.7;39.7;40.9;19.3;70.4;54.8;39.4;76.2;710.7
2020;1;27;11;79;40.3;45;19.6;67.4;65;47.5;79.2;712.8
2020;1;27;12;77.1;39.7;47;18.6;66.4;66.4;50.3;76.2;713.5
2020;1;27;13;75.9;38.5;47;18.6;68.1;63.8;49.3;79.2;713.5
2020;1;27;14;74.7;38.3;42;18.4;66.6;55.3;44.6;79.2;713.5
2020;1;27;15;72.4;36.9;35.3;18.1;61.5;41.8;36.3;99;713.5
2020;1;27;16;57.1;28.7;20.7;14;49.4;30.3;21.4;155.4;713.4
2020;1;27;17;0;0;0.2;0;0;1.2;0;153;713.1
2020;1;27;18;0;0;0;0;0;0;0;155.4;668.3
2020;1;27;19;0;0;0;0;0;0;0;155.4;710.6
2020;1;27;20;0;0;0;0;0;0;0;155.4;709.5
2020;1;27;21;0;0;0;0;0;0;0;155.4;668.3
2020;1;27;22;0;0;0;0;0;0;0;155.4;657.4
2020;1;27;23;0;0;0;0;0;0;0;130.2;712.9
2020;1;27;24;0;0;0;0;0;0;0;82.2;713.5
2020;1;28;1;0;0;0;0;0;0;0;79.2;713.5
2020;1;28;2;0;0;0;0;0;0;0;79.2;713.5
2020;1;28;3;0;0;0;0;0;0;0;79.2;713
2020;1;28;4;0;0;0;0;0;0;0;79.2;712.6
2020;1;28;5;0;0;0;0;0;0;0;79.2;707.9
2020;1;28;6;0;0;0;0;0;0;0;79.2;708.6
2020;1;28;7;0;0;0;0;0;0;0;79.2;698.5
2020;1;28;8;64.4;32.4;15.6;16.2;52.3;17.8;15.1;79.2;686.5
2020;1;28;9;78;39.7;31.2;18.6;66.4;39.6;30.9;76.2;644.5
2020;1;28;10;81.3;41.1;42.5;19.5;69.9;56.1;42.1;73.8;584.4
2020;1;28;11;82.7;41.3;49.6;20.3;70.9;66.6;49.2;76.2;527.7
2020;1;28;12;82.4;41.3;51.7;20.5;72.7;70.7;51.5;76.2;550.9
2020;1;28;13;80.6;40.3;50.2;20.3;71.6;64.9;50.2;73.8;213.1
2020;1;28;14;77.9;39.5;44.3;19.2;68.1;59;45.3;102;39.5
2020;1;28;15;70.9;36.1;34.7;17.2;63.1;49.2;36.1;153;166.5
2020;1;28;16;41.4;20.7;19.3;10.4;45.8;28.1;19.3;153;221.8
2020;1;28;17;0;0;0;0;0;0.9;0;155.4;261
2020;1;28;18;0;0;0;0;0;0;0;155.4;533.2
2020;1;28;19;0;0;0;0;0;0;0;155.4;522.9
2020;1;28;20;0;0;0;0;0;0;0;153;401.3
2020;1;28;21;0;0;0;0;0;0;0;155.4;701.7
2020;1;28;22;0;0;0;0;0;0;0;127.2;706.7
2020;1;28;23;0;0;0;0;0;0;0;79.2;685.9
2020;1;28;24;0;0;0;0;0;0;0;73.8;683.3
2020;1;29;1;0;0;0;0;0;0;0;73.8;704.1
2020;1;29;2;0;0;0;0;0;0;0;76.2;689.9
2020;1;29;3;0;0;0;0;0;0;0;76.2;695.8
2020;1;29;4;0;0;0;0;0;0;0;79.2;709.6
2020;1;29;5;0;0;0;0;0;0;0;76.2;710.1
2020;1;29;6;0;0;0;0;0;0;0;76.2;711
2020;1;29;7;0;0;0;0;0;0;0;76.2;711.9
2020;1;29;8;62.6;31.8;15.1;16;51.7;17.4;14.8;79.2;713.5
2020;1;29;9;74.6;37.5;29;19.4;64.5;38.5;29.5;76.2;709.8
2020;1;29;10;77;39.5;38.6;19;68.2;55.2;40.3;76.2;702.4
2020;1;29;11;78.2;40.3;43.8;19.5;66;63.6;45.2;79.2;706.6
2020;1;29;12;77.8;39.5;46.6;19.7;68;67.1;47.6;147;711.2
2020;1;29;13;77.4;38.8;48;19.4;66.6;68.9;48.8;150;709.8
2020;1;29;14;74.8;37.8;41.8;18.9;62.7;62;43.9;153;711.5
2020;1;29;15;72;36.1;34.7;18;61.6;50.4;35.5;155.4;713.5
2020;1;29;16;56.5;28.1;20;14.3;47.8;30.3;20.9;153;713.5
2020;1;29;17;0;0;0;0;0;1.4;0;155.4;706.3
2020;1;29;18;0;0;0;0;0;0;0;73.8;608.4
2020;1;29;19;0;0;0;0;0;0;0;76.2;677.5
2020;1;29;20;0;0;0;0;0;0;0;76.2;707
2020;1;29;21;0;0;0;0;0;0;0;76.2;708.6
2020;1;29;22;0;0;0;0;0;0;0;76.2;708.9
2020;1;29;23;0;0;0;0;0;0;0;25.2;697.8
2020;1;29;24;0;0;0;0;0;0;0;22.8;698.7
2020;1;30;1;0;0;0;0;0;0;0;22.8;708.9
2020;1;30;2;0;0;0;0;0;0;0;25.2;712.6
2020;1;30;3;0;0;0;0;0;0;0;22.8;713.1
2020;1;30;4;0;0;0;0;0;0;0;22.8;712.7
2020;1;30;5;0;0;0;0;0;0;0;25.2;713.5
2020;1;30;6;0;0;0;0;0;0;0;79.2;713.5
2020;1;30;7;0;0;0;0;0;0;0;76.2;713.5
2020;1;30;8;64.1;32.3;15.6;16.1;50.1;17.6;14.5;79.2;713.5
2020;1;30;9;74.6;37.1;30.2;19.2;62.2;38.8;29.3;76.2;713.5
2020;1;30;10;77;38.5;40.1;19.4;68;55.5;40.4;79.2;713.5
2020;1;30;11;78.1;39.3;45.3;19.5;65.6;64.3;45;76.2;710.1
2020;1;30;12;78.2;39.5;48.8;19.2;66.3;69.1;47.4;79.2;696.7
2020;1;30;13;76.4;38.7;47;18.8;65.9;68.9;48.8;76.2;591.3
2020;1;30;14;75.4;37.6;44;18.7;65.3;63.2;44.4;79.2;548.8
2020;1;30;15;71.7;35.8;35.3;17.9;60.4;50.9;36.2;79.2;519.1
2020;1;30;16;56.3;27.8;20.5;14.4;47.1;30.3;21.1;147;373.3
2020;1;30;17;0;0;0;0;0;1.7;0;107.4;231.9
2020;1;30;18;0;0;0;0;0;0;0;19.8;528.3
2020;1;30;19;0;0;0;0;0;0;0;22.8;529.6
2020;1;30;20;0;0;0;0;0;0;0;19.8;650.2
2020;1;30;21;0;0;0;0;0;0;0;25.2;623.2
2020;1;30;22;0;0;0;0;0;0;0;25.2;600.6
2020;1;30;23;0;0;0;0;0;0;0;25.2;426.7
2020;1;30;24;0;0;0;0;0;0;0;25.2;444.7
2020;1;31;1;0;0;0;0;0;0;0;28.2;594.3
2020;1;31;2;0;0;0;0;0;0;0;25.2;561.8
2020;1;31;3;0;0;0;0;0;0;0;28.2;381.8
2020;1;31;4;0;0;0;0;0;0;0;25.2;513.7
2020;1;31;5;0;0;0;0;0;0;0;25.2;379.4
2020;1;31;6;0;0;0;0;0;0;0;28.2;374.8
2020;1;31;7;0;0;0;0;0;0;0;25.2;154.2
2020;1;31;8;63.8;32.3;15.3;15.9;52.4;17.5;14.7;25.2;3.5
2020;1;31;9;75.5;37.9;29.6;19.1;65.6;38.6;29;28.2;150.2
2020;1;31;10;77.8;38.5;41.1;18.7;70.1;54.9;39.8;25.2;225
2020;1;31;11;79.9;39.7;47.7;19.2;71.4;63.3;47.3;25.2;62.1
2020;1;31;12;77.7;38.3;49.7;18.9;71.2;66.8;50;16.8;14.8
2020;1;31;13;76.2;37.9;48.7;18.2;69.7;65.3;48.5;16.8;23.3
2020;1;31;14;75.1;37.1;42.7;18.8;67.9;58.9;44.3;19.8;6.5
2020;1;31;15;71;35.2;33.9;18.1;62.2;46.9;36.1;16.8;2.7
2020;1;31;16;57.1;28.1;20.6;14.4;49.3;30.8;20.9;16.8;19.6
2020;1;31;17;3;0;0.1;0;0;2.3;0;16.8;112
2020;1;31;18;0;0;0;0;0;0;0;19.8;104.1
2020;1;31;19;0;0;0;0;0;0;0;16.8;359.8
2020;1;31;20;0;0;0;0;0;0;0;16.8;552.8
2020;1;31;21;0;0;0;0;0;0;0;19.8;705.1
2020;1;31;22;0;0;0;0;0;0;0;16.8;711.2
2020;1;31;23;0;0;0;0;0;0;0;16.8;710.6
2020;1;31;24;0;0;0;0;0;0;0;16.8;708.7
2020;2;1;1;0;0;0;0;0;0;0;16.8;711.7
2020;2;1;2;0;0;0;0;0;0;0;16.8;712.1
2020;2;1;3;0;0;0;0;0;0;0;16.8;712.3
2020;2;1;4;0;0;0;0;0;0;0;16.8;712.1
2020;2;1;5;0;0;0;0;0;0;0;16.8;712.1
2020;2;1;6;0;0;0;0;0;0;0;19.8;712.2
2020;2;1;7;0;0;0;0;0;0;0;16.8;710.6
2020;2;1;8;64.5;31.8;16;15.7;51.8;18;15;16.8;706.6
2020;2;1;9;76;38.2;30.2;19;62.2;39;29.2;19.8;711.8
2020;2;1;10;79;39.7;39.3;19.5;65.3;52.8;39;16.8;713.5
2020;2;1;11;78.3;39.1;44.5;19.2;67.2;63.2;46.7;16.8;696.1
2020;2;1;12;76.9;38.9;46.5;19;66.6;68;49.5;19.8;680.8
2020;2;1;13;75.4;38.4;45.3;18.9;64.4;66.8;48.8;16.8;679.7
2020;2;1;14;72.9;36.8;40.7;18.2;65.3;60.6;44.5;16.8;713.3
2020;2;1;15;69;34.4;33;17.5;61.5;48.7;35.9;19.8;683.3
2020;2;1;16;56.5;28.2;20.5;14.1;46.7;30.9;21.2;19.8;662.1
2020;2;1;17;8.6;2.7;0.1;0;0;2.1;0;19.8;671.6
2020;2;1;18;0;0;0;0;0;0;0;19.8;669.8
2020;2;1;19;0;0;0;0;0;0;0;25.2;649.9
2020;2;1;20;0;0;0;0;0;0;0;19.8;621.6
2020;2;1;21;0;0;0;0;0;0;0;22.8;637.8
2020;2;1;22;0;0;0;0;0;0;0;22.8;629.4
2020;2;1;23;0;0;0;0;0;0;0;25.2;629.2
2020;2;1;24;0;0;0;0;0;0;0;22.8;629.1
2020;2;2;1;0;0;0;0;0;0;0;22.8;629.1
2020;2;2;2;0;0;0;0;0;0;0;22.8;628.1
2020;2;2;3;0;0;0;0;0;0;0;22.8;637.6
2020;2;2;4;0;0;0;0;0;0;0;22.8;639.6
2020;2;2;5;0;0;0;0;0;0;0;22.8;607.7
2020;2;2;6;0;0;0;0;0;0;0;25.2;512.7
2020;2;2;7;6.7;5.7;0;0;0;0;0;22.8;505
2020;2;2;8;59;28.1;14.2;15.5;48.6;17.1;14.9;76.2;552.3
2020;2;2;9;71.6;31.4;24.4;18.2;62;36.3;28.4;79.2;712.8
2020;2;2;10;78.3;37.2;35.8;18.7;69;49.9;36.8;76.2;699.7
2020;2;2;11;76.4;36.4;42.8;18.9;71.9;58.6;44;79.2;565.4
2020;2;2;12;76.6;38.2;42.9;18.7;71.2;63.3;47;76.2;454
2020;2;2;13;75.7;38;42.3;18.9;68.7;61.7;45.6;79.2;276.2
2020;2;2;14;71.3;36.2;41.3;17.6;66.7;54.6;40.1;76.2;137
2020;2;2;15;63.4;32.7;31.8;16;59.7;43.1;33.5;79.2;5.2
